"studyName","Datetime GMT","Event Number","Bottle Number","Station Name","Depth (m)","DIC 1 (µmol/kg)","DIC 2 (µmol/kg)","Alkalinity 1 (µEq/kg)","Alkalinity 2 (µEq/kg)","Notes"
LMG01-01,"2001-01-16 20:37:00",411,1,400.12,0,2114.4,-999,2304.8,-999,
LMG01-01,"2001-01-17 00:08:00",422,1,400.14,0,2127.8,-999,2316.1,-999,
LMG01-01,"2001-01-17 11:37:00",438,1,400.16,0,2133.2,-999,2297.5,-999,
LMG01-01,"2001-01-17 17:20:00",452,1,400.18,0,2131.9,-999,2296.7,-999,
LMG01-01,"2001-01-17 23:30:00",464,1,400.2,0,2134.2,-999,2287.9,-999,
LMG01-01,"2001-01-18 09:43:00",482,1,300.2,0,2131.7,-999,2291.6,-999,
LMG01-01,"2001-01-18 17:03:00",502,1,300.16,0,2126.6,-999,2289.3,-999,
LMG01-01,"2001-01-18 22:37:00",526,1,300.12,0,2128,-999,2282.3,-999,
LMG01-01,"2001-01-19 09:50:00",541,24,300.1,0,2126.7,-999,2295.7,-999,
LMG01-01,"2001-01-19 12:11:00",550,24,300.08,0,2130.1,-999,2292.8,-999,
LMG01-01,"2001-01-19 17:00:00",566,1,300.06,0,2098,-999,2273.2,-999,
LMG01-01,"2001-01-20 12:20:00",601,24,200.12,0,2099,-999,2268.7,-999,
LMG01-01,"2001-01-20 17:13:00",614,24,200.1,0,2110.4,-999,2281.4,-999,
LMG01-01,"2001-01-20 17:13:00",614,19,200.1,10,2111.5,-999,2277.9,-999,
LMG01-01,"2001-01-20 17:13:00",614,14,200.1,25,2114.3,-999,2280.1,-999,
LMG01-01,"2001-01-20 17:13:00",614,10,200.1,50,2196.8,-999,2298.2,-999,
LMG01-01,"2001-01-20 17:13:00",614,9,200.1,100,2249.5,-999,2323.9,-999,
LMG01-01,"2001-01-20 17:13:00",614,8,200.1,150,2259.9,-999,2338.6,-999,
LMG01-01,"2001-01-20 17:13:00",614,7,200.1,200,2261.7,-999,2343,-999,
LMG01-01,"2001-01-20 17:13:00",614,2,200.1,400,2265.5,-999,2351.7,-999,
LMG01-01,"2001-01-20 19:32:00",623,24,200.08,0,2119.8,-999,2294.2,-999,
LMG01-01,"2001-01-21 00:43:00",636,24,200.06,0,2109,-999,2301.3,-999,
LMG01-01,"2001-01-21 07:49:00",649,24,200.04,0,2088.9,-999,2301.3,-999,
LMG01-01,"2001-01-21 10:11:00",659,24,200.02,0,2111.4,-999,2292,-999,
LMG01-01,"2001-01-21 12:29:00",668,1,200,0,2109.5,-999,2291.7,-999,
LMG01-01,"2001-01-21 12:29:00",668,22,200,4,2110.4,-999,2299,-999,
LMG01-01,"2001-01-21 12:29:00",668,20,200,9,2106.6,-999,2312.3,-999,
LMG01-01,"2001-01-21 12:29:00",668,16,200,24,2122.1,-999,2296,-999,
LMG01-01,"2001-01-21 12:29:00",668,13,200,40,2124.7,-999,2301.5,-999,
LMG01-01,"2001-01-21 12:29:00",668,12,200,125,2205.6,-999,2317.5,-999,
LMG01-01,"2001-01-21 12:29:00",668,11,200,200,2257.6,-999,2340.4,-999,
LMG01-01,"2001-01-21 12:29:00",668,10,200,250,2260.3,-999,2343.4,-999,
LMG01-01,"2001-01-21 12:29:00",668,9,200,400,2262.7,-999,2352.4,-999,
LMG01-01,"2001-01-21 12:29:00",668,8,200,600,2262.4,-999,2360.4,-999,
LMG01-01,"2001-01-21 21:55:00",675,1,-200.02,0,2096.5,-999,2293.8,-999,
LMG01-01,"2001-01-23 16:47:00",706,1,200.14,0,2107.4,-999,2283.2,-999,
LMG01-01,"2001-01-23 21:33:00",719,1,200.16,0,2090.6,-999,2322.7,-999,
LMG01-01,"2001-01-24 01:09:00",730,1,200.18,0,2112,-999,2292.8,-999,
LMG01-01,"2001-01-24 01:09:00",730,19,200.18,17,2110.6,-999,2342.1,-999,
LMG01-01,"2001-01-24 01:09:00",730,16,200.18,44,2171.5,-999,2308.2,-999,
LMG01-01,"2001-01-24 01:09:00",730,12,200.18,100,2227.1,-999,2326.1,-999,
LMG01-01,"2001-01-24 01:09:00",730,11,200.18,150,2240.1,-999,2333.5,-999,
LMG01-01,"2001-01-24 01:09:00",730,10,200.18,200,2243,-999,2338.1,-999,
LMG01-01,"2001-01-24 01:09:00",730,9,200.18,300,2247.3,-999,2358.9,-999,
LMG01-01,"2001-01-24 01:09:00",730,6,200.18,500,2242.1,-999,2358.5,-999,
LMG01-01,"2001-01-24 01:09:00",730,4,200.18,1000,2246.9,-999,2356.4,-999,
LMG01-01,"2001-01-24 01:09:00",730,2,200.18,3500,2262.9,-999,2364.9,-999,
LMG01-01,"2001-01-24 11:27:00",746,1,200.2,0,2098.2,-999,2288.3,-999,
LMG02-01,"2002-01-08 01:12:00",78,21,600.04,0,2127.3,-999,2296.7,-999,
LMG02-01,"2002-01-08 11:40:00",94,22,600.06,0,2144.7,-999,2317,-999,
LMG02-01,"2002-01-08 23:34:00",109,22,600.08,0,2141.9,-999,2295.9,-999,
LMG02-01,"2002-01-09 12:35:00",123,22,600.1,0,2144.2,-999,2307.6,-999,
LMG02-01,"2002-01-09 15:07:00",130,21,600.12,0,2150.6,-999,2300.8,-999,
LMG02-01,"2002-01-09 22:41:00",143,22,600.14,0,2139.4,-999,2308.9,-999,
LMG02-01,"2002-01-10 01:27:00",149,21,600.16,0,2148.6,-999,2307.1,-999,
LMG02-01,"2002-01-10 13:12:00",171,22,600.18,0,2144.3,-999,2302.9,-999,
LMG02-01,"2002-01-10 17:54:00",179,21,600.2,0,2145.7,-999,2308.8,-999,
LMG02-01,"2002-01-10 22:38:00",190,22,600.22,0,2129.3,-999,2313.7,-999,
LMG02-01,"2002-01-11 14:07:00",199,21,500.22,0,2143.6,-999,2309.7,-999,
LMG02-01,"2002-01-11 16:40:00",207,22,500.2,0,2140.8,-999,2331,-999,
LMG02-01,"2002-01-12 00:11:00",218,21,500.18,0,2138.6,-999,2322.8,-999,
LMG02-01,"2002-01-12 12:07:00",241,22,500.16,0,2143.7,-999,2316.5,-999,
LMG02-01,"2002-01-12 14:42:00",247,22,500.14,0,2148.7,-999,2324,-999,
LMG02-01,"2002-01-12 17:09:00",253,22,500.12,0,2151,-999,2325.7,-999,
LMG02-01,"2002-01-12 21:34:00",265,21,500.1,0,2143.6,-999,2304.3,-999,
LMG02-01,"2002-01-13 08:43:00",286,22,500.08,0,2117.2,-999,2316.4,-999,
LMG02-01,"2002-01-13 11:27:00",291,21,500.06,0,2094.7,-999,2300.1,-999,
LMG02-01,"2002-01-13 17:17:00",296,22,546.027,0,2047.2,-999,2234.7,-999,
LMG02-01,"2002-01-14 23:59:00",312,21,400.04,0,2129.5,-999,2307.2,-999,
LMG02-01,"2002-01-15 08:41:00",325,21,400.06,0,2130.6,-999,2333,-999,
LMG02-01,"2002-01-15 12:27:00",334,22,400.08,0,2137.5,-999,2329.7,-999,
LMG02-01,"2002-01-15 16:10:00",345,21,400.1,0,2126.7,-999,2331.6,-999,
LMG02-01,"2002-01-15 20:52:00",356,22,400.12,0,2141,-999,2320.9,-999,
LMG02-01,"2002-01-16 01:33:00",367,22,400.14,0,2151.4,-999,2341.9,-999,
LMG02-01,"2002-01-16 10:00:00",381,22,400.16,0,2145.7,-999,2318.5,-999,
LMG02-01,"2002-01-16 13:04:00",389,21,400.18,0,2134.8,-999,2316.9,-999,
LMG02-01,"2002-01-17 09:23:00",413,22,300.2,0,2135.4,-999,2319.6,-999,
LMG02-01,"2002-01-17 14:09:00",421,22,300.18,0,2146.7,-999,2323.8,-999,
LMG02-01,"2002-01-17 19:19:00",432,21,300.16,0,2135.1,-999,2322.9,-999,
LMG02-01,"2002-01-18 11:48:00",446,22,-200.02,0,2010.8,-999,2262.5,-999,
LMG02-01,"2002-01-18 21:58:00",450,22,-200.04,0,2006.5,-999,2258.8,-999,
LMG02-01,"2002-01-20 12:45:00",467,22,200,0,2034,-999,2266.3,-999,
LMG02-01,"2002-01-20 16:12:00",474,21,200.02,0,2074.6,-999,2299.8,-999,
LMG02-01,"2002-01-20 21:18:00",485,21,200.04,0,2061.3,-999,2289.2,-999,
LMG02-01,"2002-01-21 09:05:00",497,22,300.04,0,2137.3,-999,2316.9,-999,
LMG02-01,"2002-01-21 12:04:00",505,22,300.06,0,2137,-999,2319.1,-999,
LMG02-01,"2002-01-21 16:35:00",515,21,300.08,0,2137,-999,2334.4,-999,
LMG02-01,"2002-01-21 20:49:00",526,22,300.1,0,2140.1,-999,2299.7,-999,
LMG02-01,"2002-01-22 09:58:00",539,22,200.06,0,2081.9,-999,2301.5,-999,
LMG02-01,"2002-01-22 12:33:00",546,22,200.08,0,2133,-999,2302.9,-999,
LMG02-01,"2002-01-22 17:26:00",556,22,200.1,0,2130.6,-999,2323,-999,
LMG02-01,"2002-01-22 22:19:00",567,22,200.12,0,2130.7,-999,2305.8,-999,
LMG02-01,"2002-01-23 01:00:00",574,22,200.14,0,2126.3,-999,2311.4,-999,
LMG02-01,"2002-01-23 11:48:00",591,22,200.16,0,2138.2,-999,2292.9,-999,
LMG02-01,"2002-01-23 14:35:00",599,21,200.18,0,2132.9,-999,2288.2,-999,
LMG02-01,"2002-01-23 14:35:00",599,19,200.18,6,2133.3,-999,2288.8,-999,
LMG02-01,"2002-01-23 14:35:00",599,15,200.18,31,2155.2,-999,2304.7,-999,
LMG02-01,"2002-01-23 14:35:00",599,12,200.18,69,2204.8,-999,2300.7,-999,
LMG02-01,"2002-01-23 14:35:00",599,10,200.18,100,2227.1,-999,2310.1,-999,
LMG02-01,"2002-01-23 14:35:00",599,9,200.18,200,2256.6,-999,2335.6,-999,
LMG02-01,"2002-01-23 14:35:00",599,8,200.18,500,2255.8,-999,2373.4,-999,
LMG02-01,"2002-01-23 14:35:00",599,6,200.18,1000,2257.2,-999,2357.1,-999,
LMG02-01,"2002-01-23 14:35:00",599,4,200.18,2000,2260.3,-999,2360.1,-999,
LMG02-01,"2002-01-23 14:35:00",599,2,200.18,3500,2264.9,-999,2374.3,-999,
LMG02-01,"2002-01-23 23:15:00",611,22,200.2,0,2131.4,-999,2292.4,-999,
LMG02-01,"2002-01-24 16:34:00",627,22,300.12,0,2138.3,-999,2301.7,-999,
LMG03-01,"2003-01-06 00:53:00",7,23,600.04,0,2123.1,-999,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,23,600.04,0,2123.2,-999,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,17,600.04,10,2060.8,-999,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,15,600.04,19,2143.5,2145.2,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,11,600.04,47,2163.1,-999,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,7,600.04,100,2143.6,-999,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,5,600.04,300,2108.9,-999,-999,-999,
LMG03-01,"2003-01-06 00:53:00",7,1,600.04,1000,2257.9,2258.8,-999,-999,
LMG03-01,"2003-01-06 13:30:00",16,23,623.04,0,2119.7,-999,-999,-999,
LMG03-01,"2003-01-06 15:06:00",18,23,621.04,0,2112.7,2112.5,-999,-999,
LMG03-01,"2003-01-06 18:38:00",23,23,600.06,0,2124.7,-999,-999,-999,
LMG03-01,"2003-01-06 23:59:00",32,23,600.08,0,2151.4,-999,-999,-999,
LMG03-01,"2003-01-06 23:59:00",32,23,600.08,0,2078.4,-999,-999,-999,
LMG03-01,"2003-01-06 23:59:00",32,1,600.08,500,2129.4,2128.7,-999,-999,
LMG03-01,"2003-01-06 23:59:00",32,1,600.08,500,2258.8,-999,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,23,600.1,0,2147.6,2147,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,17,600.1,19,2150.3,-999,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,13,600.1,62,2089.9,-999,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,9,600.1,100,2150.3,2148.9,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,7,600.1,200,2109.2,-999,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,5,600.1,300,2254.7,-999,-999,-999,
LMG03-01,"2003-01-07 08:00:00",46,1,600.1,600,2258.1,-999,-999,-999,
LMG03-01,"2003-01-07 14:07:00",53,23,600.06,0,2138.6,-999,-999,-999,
LMG03-01,"2003-01-07 14:07:00",53,15,600.06,16,2052.7,-999,-999,-999,
LMG03-01,"2003-01-07 14:07:00",53,1,600.06,200,2235.6,-999,-999,-999,"event number inserted"
LMG03-01,"2003-01-08 13:47:00",73,23,600.12,0,2143.6,-999,-999,-999,
LMG03-01,"2003-01-08 13:47:00",73,1,600.12,500,2147.8,2147.1,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,23,600.14,0,2151.9,-999,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,19,600.14,14,2108.2,-999,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,15,600.14,39,2127.4,2127.9,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,13,600.14,67,2202.1,-999,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,9,600.14,100,2216.4,-999,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,7,600.14,150,2163.3,-999,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,5,600.14,200,2140.6,-999,-999,-999,
LMG03-01,"2003-01-08 18:40:00",83,1,600.14,315,2256.9,-999,-999,-999,
LMG03-01,"2003-01-08 23:11:00",93,23,600.16,0,2144.4,2145.8,-999,-999,
LMG03-01,"2003-01-08 23:11:00",93,23,600.16,0,2146.4,-999,-999,-999,
LMG03-01,"2003-01-09 08:44:00",106,23,600.18,0,2147.7,2146.8,-999,-999,
LMG03-01,"2003-01-09 08:44:00",106,23,600.18,0,2148.4,2148.7,-999,-999,
LMG03-01,"2003-01-09 08:44:00",106,5,600.18,1000,2158.1,-999,-999,-999,
LMG03-01,"2003-01-09 08:44:00",106,1,600.18,1780,2253.9,-999,-999,-999,
LMG03-01,"2003-01-09 13:00:00",112,23,600.2,0,2147.8,-999,-999,-999,
LMG03-01,"2003-01-09 19:17:00",122,23,600.22,0,2147.6,-999,-999,-999,
LMG03-01,"2003-01-10 09:10:00",137,23,600.24,0,2141.9,-999,-999,-999,
LMG03-01,"2003-01-10 13:10:00",143,23,600.26,0,2086.8,-999,-999,-999,
LMG03-01,"2003-01-11 00:47:00",150,23,500.24,0,2145.5,-999,-999,-999,
LMG03-01,"2003-01-11 00:47:00",150,1,500.24,3100,2256.4,2257,-999,-999,
LMG03-01,"2003-01-11 10:57:00",162,23,500.22,0,2147.6,-999,-999,-999,
LMG03-01,"2003-01-11 10:57:00",162,23,500.22,0,2148.2,-999,-999,-999,
LMG03-01,"2003-01-11 14:34:00",168,23,500.2,0,2147,2146.3,-999,-999,
LMG03-01,"2003-01-11 20:58:00",178,23,500.18,0,2098,-999,-999,-999,
LMG03-01,"2003-01-12 16:58:00",195,23,550,0,2033.6,-999,-999,-999,
LMG03-01,"2003-01-12 16:58:00",195,1,550,300,2214.5,-999,-999,-999,
LMG03-01,"2003-01-12 21:00:00",203,23,550.02,0,2099.1,-999,-999,-999,
LMG03-01,"2003-01-12 21:00:00",203,1,550.02,460,2248.1,-999,-999,-999,
LMG03-01,"2003-01-13 00:49:00",206,23,585.01,0,2064.3,-999,-999,-999,
LMG03-01,"2003-01-13 00:49:00",206,1,585.01,400,2243.2,2246.3,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,23,500.06,0,2148.5,2149,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,17,500.06,8,2152.8,-999,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,15,500.06,30,2160.5,-999,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,13,500.06,60,2169.4,-999,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,9,500.06,100,2214.3,2212.7,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,5,500.06,200,2162.2,-999,-999,-999,
LMG03-01,"2003-01-13 15:06:00",217,1,500.06,307,2250.3,-999,-999,-999,
LMG03-01,"2003-01-13 19:17:00",224,23,500.08,0,2151.1,-999,-999,-999,
LMG03-01,"2003-01-13 22:43:00",228,23,500.1,0,2143.8,-999,-999,-999,
LMG03-01,"2003-01-14 08:38:00",240,23,500.12,0,2142.2,-999,-999,-999,
LMG03-01,"2003-01-14 08:38:00",240,23,500.12,0,2145.3,-999,-999,-999,
LMG03-01,"2003-01-14 11:30:00",245,23,500.14,0,2146.4,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,23,500.16,0,2156.7,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,19,500.16,17,2125.9,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,17,500.16,37,2154.7,2154.8,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,15,500.16,50,2177.1,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,11,500.16,97,2077.1,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,7,500.16,150,2137,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-14 16:06:00",253,1,500.16,300,2201.4,2201,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-16 15:55:00",338,23,536.04,0,2112.2,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-16 17:56:00",339,23,536.04,0,2146.1,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-16 17:56:00",339,1,536.04,31,2151.4,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-17 13:24:00",350,23,623.04,0,2110.4,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-17 13:24:00",350,19,623.04,10,2141.7,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-17 13:24:00",350,17,623.04,17,2151.3,-999,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-17 13:24:00",350,13,623.04,52,2168.7,2168.7,-999,-999,"Seawater Intake"
LMG03-01,"2003-01-17 14:33:00",351,23,621.04,0,2134.3,-999,-999,-999,Underway
LMG03-01,"2003-01-17 14:33:00",351,19,621.04,12,2142.9,-999,-999,-999,Underway
LMG03-01,"2003-01-17 14:33:00",351,17,621.04,24,2147.2,-999,-999,-999,Underway
LMG03-01,"2003-01-17 14:33:00",351,13,621.04,50,2172,2170.1,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,23,400.2,0,2149.7,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,19,400.2,15,2148.5,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,17,400.2,34,2404.4,2406.7,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,13,400.2,67,2199,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,11,400.2,84,2205.4,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,9,400.2,250,2253.4,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,7,400.2,500,2253.1,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,5,400.2,1000,2255.4,-999,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,3,400.2,2000,2259.9,2260.4,-999,-999,Underway
LMG03-01,"2003-01-19 14:50:00",415,1,400.2,2700,2252.4,2252.1,-999,-999,Underway
LMG03-01,"2003-01-19 21:22:00",425,23,400.18,0,2151.2,-999,-999,-999,
LMG03-01,"2003-01-20 00:51:00",430,23,400.16,0,2147.7,-999,-999,-999,Underway
LMG03-01,"2003-01-20 09:32:00",440,23,400.14,0,2145.1,2143.7,-999,-999,Underway
LMG03-01,"2003-01-20 13:35:00",448,23,400.12,0,2140.4,-999,-999,-999,Underway
LMG03-01,"2003-01-20 17:42:00",456,23,400.1,0,2137.9,-999,-999,-999,Underway
LMG03-01,"2003-01-20 21:35:00",465,23,400.08,0,2136.1,-999,-999,-999,Underway
LMG03-01,"2003-01-21 08:42:00",478,23,400.06,0,2113.5,2112.4,-999,-999,Underway
LMG03-01,"2003-01-21 11:03:00",483,23,400.04,0,2036.1,-999,-999,-999,Underway
LMG03-01,"2003-01-21 11:03:00",483,17,400.04,14,2132.9,-999,-999,-999,Underway
LMG03-01,"2003-01-21 11:03:00",483,13,400.04,38,2147.1,2144.3,-999,-999,
LMG03-01,"2003-01-21 11:03:00",483,11,400.04,50,2065.5,-999,-999,-999,
LMG03-01,"2003-01-21 11:03:00",483,7,400.04,100,2219.9,-999,-999,-999,
LMG03-01,"2003-01-21 11:03:00",483,3,400.04,150,2242.5,-999,-999,-999,
LMG03-01,"2003-01-21 11:03:00",483,1,400.04,190,2100.2,-999,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,23,300.04,0,2093.3,-999,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,19,300.04,12,2078,2079.8,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,15,300.04,36,2059.7,-999,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,13,300.04,54,2171.2,-999,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,9,300.04,100,2108.6,-999,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,7,300.04,200,2167.1,-999,-999,-999,
LMG03-01,"2003-01-21 13:30:00",489,1,300.04,680,2104.2,-999,-999,-999,
LMG03-01,"2003-01-21 21:30:00",491,23,300.06,0,2126.6,-999,-999,-999,
LMG03-01,"2003-01-22 09:43:00",510,23,300.08,0,2140.5,2140.5,-999,-999,
LMG03-01,"2003-01-22 09:43:00",510,23,300.08,0,2121.8,-999,-999,-999,
LMG03-01,"2003-01-22 11:58:00",515,23,300.1,0,2281.2,-999,-999,-999,
LMG03-01,"2003-01-22 16:19:00",525,23,300.12,0,2141.1,-999,-999,-999,
LMG03-01,"2003-01-22 21:09:00",534,23,300.14,0,2142.9,-999,-999,-999,
LMG03-01,"2003-01-23 10:27:00",548,23,300.16,0,2147.2,-999,-999,-999,
LMG03-01,"2003-01-23 14:31:00",555,23,300.18,0,2090.8,-999,-999,-999,
LMG03-01,"2003-01-23 14:31:00",555,1,300.18,3000,2254.8,2254.4,-999,-999,
LMG03-01,"2003-01-23 21:09:00",565,23,300.2,0,2137.9,-999,-999,-999,
LMG03-01,"2003-01-24 22:49:00",572,23,200.-020,0,2130,-999,-999,-999,
LMG03-01,"2003-01-27 14:38:00",607,23,200,0,2136.2,-999,-999,-999,
LMG03-01,"2003-01-27 14:38:00",607,19,200,11,2136.1,-999,-999,-999,
LMG03-01,"2003-01-27 14:38:00",607,15,200,28,2138.9,-999,-999,-999,
LMG03-01,"2003-01-27 14:38:00",607,13,200,50,2135.4,-999,-999,-999,
LMG03-01,"2003-01-27 14:38:00",607,9,200,100,2167.2,2164.4,-999,-999,
LMG03-01,"2003-01-27 19:12:00",613,23,200.02,0,2139.7,-999,-999,-999,
LMG03-01,"2003-01-29 09:42:00",642,23,200.04,0,2140.6,2140,-999,-999,
LMG03-01,"2003-01-29 14:10:00",652,23,200.06,0,2143.9,-999,-999,-999,
LMG03-01,"2003-01-29 18:33:00",660,23,200.08,0,2137.8,2137.6,-999,-999,
LMG03-01,"2003-01-29 22:29:00",669,23,200.1,0,2133.1,-999,-999,-999,
LMG03-01,"2003-01-30 09:06:00",681,23,200.12,0,2151.1,-999,-999,-999,
LMG03-01,"2003-01-30 11:14:00",686,23,200.14,0,2148.6,-999,-999,-999,
LMG03-01,"2003-01-30 15:52:00",696,23,200.16,0,2134.1,-999,-999,-999,
LMG03-01,"2003-01-30 22:38:00",707,23,200.18,0,2135.6,2133,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,23,200.2,0,2130.4,-999,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,19,200.2,17,2130,-999,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,17,200.2,49,2156.1,-999,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,15,200.2,67,2169,2168,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,13,200.2,112,2185.8,-999,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,11,200.2,146,2206.7,-999,-999,-999,
LMG03-01,"2003-01-31 10:34:00",717,1,200.2,3700,2258,-999,-999,-999,
LMG04-01,"2004-01-07 16:45:00",10,15,B,0,2097.74,2130.59,-999,-999,
LMG04-01,"2004-01-07 23:48:00",19,21,600.04,0,2112.07,-999,-999,-999,
LMG04-01,"2004-01-08 10:10:00",29,19,600.06,0,2147.44,2148.18,-999,-999,
LMG04-01,"2004-01-08 14:47:00",39,21,600.08,0,2144.09,2150.79,-999,-999,
LMG04-01,"2004-01-08 20:09:00",48,21,600.1,0,2143.51,2144.16,-999,-999,
LMG04-01,"2004-01-09 01:51:00",57,21,600.12,0,2141.08,2141.98,-999,-999,
LMG04-01,"2004-01-09 12:01:00",69,21,600.14,0,2135.14,2149.42,-999,-999,
LMG04-01,"2004-01-09 16:54:00",80,21,600.16,0,2152.7,2153.17,-999,-999,
LMG04-01,"2004-01-09 23:17:00",91,21,600.18,0,2147.65,2182.88,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,21,600.2,10,2147.74,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,19,600.2,22,2152.07,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,17,600.2,41,2153.3,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,13,600.2,98,2156.33,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,11,600.2,200,2204.32,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,10,600.2,500,2249.91,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,9,600.2,750,2254.19,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,8,600.2,1000,2255.84,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,7,600.2,1500,2256.2,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,5,600.2,2000,2260.65,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,3,600.2,2506,2259.42,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,4,600.2,2506,2264.44,-999,-999,-999,
LMG04-01,"2004-01-10 09:50:00",105,1,600.2,2997,2261.61,-999,-999,-999,
LMG04-01,"2004-01-10 15:27:00",112,21,600.22,0,2144.87,2151.06,-999,-999,
LMG04-01,"2004-01-11 09:28:00",132,23,600.26,0,2111.97,2115.04,-999,-999,
LMG04-01,"2004-01-11 19:31:00",140,23,500.22,0,2117.52,2120.52,-999,-999,
LMG04-01,"2004-01-12 07:53:00",152,21,500.2,0,2116.65,2119.13,-999,-999,
LMG04-01,"2004-01-12 16:20:00",167,21,500.18,0,2121.13,2121.34,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,21,500.16,0,2148.85,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,17,500.16,11,2142.57,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,14,500.16,35,2157.23,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,13,500.16,72,2169.77,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,9,500.16,101,2189.17,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,7,500.16,150,2225.01,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,5,500.16,200,2249.58,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,3,500.16,250,2259.21,-999,-999,-999,
LMG04-01,"2004-01-12 19:10:00",174,1,500.16,300,2257.74,-999,-999,-999,
