"studyName","event number","datetime GMT","grid line","grid station","lat dec (º)","lon dec (º)","station name","bottle number","depth (m)","O2 (ml/L)","O2 (µmol/L)","comments (rec)"
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,326,4.302,192.07,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,80,8.023,358.17,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,60,8.08,360.71,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,50,8.082,360.82,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,40,8.112,362.16,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,30,8.129,362.9,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,20,8.125,362.71,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,15,8.098,361.52,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,10,8.065,360.04,
PD93-01,670,"1993-01-27 17:19:00",400,060,-66.12767,-67.654,,,,8.012,357.69,Surface
PD93-01,675,"1993-01-27 20:15:00",400,060,-66.128,-67.65517,,,15,8.13,362.95,
PD93-01,675,"1993-01-27 20:15:00",400,060,-66.128,-67.65517,,,0,8.044,359.11,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,110,7.183,320.66,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,80,8,357.15,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,60,8.097,361.47,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,50,8.113,362.17,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,40,8.12,362.52,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,30,8.145,363.6,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,25,8.148,363.73,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,10,8.074,360.43,
PD93-01,682,"1993-01-27 23:28:00",400,060,-66.13183,-67.65617,,,0,8.025,358.25,
PD93-01,685,"1993-01-28 02:30:00",400,060,-66.13033,-67.65567,,,25,8.119,362.46,
PD93-01,685,"1993-01-28 02:30:00",400,060,-66.13033,-67.65567,,,0,8.028,358.37,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,80,8.058,359.74,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,60,8.073,360.4,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,50,8.126,362.75,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,40,8.135,363.15,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,30,8.136,363.23,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,25,8.152,363.94,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,15,8.114,362.23,
PD93-01,688,"1993-01-28 05:28:00",400,060,-66.12317,-67.65517,,,0,8.019,357.98,
PD93-01,691,"1993-01-28 08:34:00",400,060,-66.1295,-67.65533,,,15,8.13,362.93,
PD93-01,691,"1993-01-28 08:34:00",400,060,-66.1295,-67.65533,,,2.3,8.041,358.95,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,80,7.874,351.53,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,60,8.088,361.08,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,50,8.138,363.3,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,40,8.185,365.39,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,30,8.174,364.93,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,25,8.175,364.96,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,25,8.17,364.72,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,25,8.181,365.23,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,15,8.171,364.79,
PD93-01,694,"1993-01-28 11:28:00",400,060,-66.1285,-67.65667,,,,8.04,358.91,Surface
PD93-01,697,"1993-01-28 14:28:00",400,060,-66.13,-67.65483,,,15,8.112,362.15,
PD93-01,697,"1993-01-28 14:28:00",400,060,-66.13,-67.65483,,,,8.032,358.56,Surface
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,370,4.337,193.62,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,80,8.02,358.03,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,60,8.112,362.15,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,50,8.149,363.79,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,40,8.155,364.08,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,30,8.179,365.16,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,10,8.01,357.57,
PD93-01,700,"1993-01-28 17:26:00",400,060,-66.11717,-67.6695,,,0,8.006,357.39,
PD93-01,704,"1993-01-28 19:37:00",400,080,-66.00417,-67.97467,,,315,4.133,184.51,
PD93-01,704,"1993-01-28 19:37:00",400,080,-66.00417,-67.97467,,,92.3,7.136,318.59,
PD93-01,704,"1993-01-28 19:37:00",400,080,-66.00417,-67.97467,,,45,8.036,358.73,
PD93-01,704,"1993-01-28 19:37:00",400,080,-66.00417,-67.97467,,,0,7.979,356.2,
PD93-01,712,"1993-01-28 23:32:00",400,100,-65.87833,-68.2825,,,330,4.168,186.09,
PD93-01,712,"1993-01-28 23:32:00",400,100,-65.87833,-68.2825,,,25,8.069,360.23,
PD93-01,712,"1993-01-28 23:32:00",400,100,-65.87833,-68.2825,,,0,8.106,361.86,
PD93-01,726,"1993-01-29 08:57:00",400,120,-65.752,-68.5925,,,330,4.195,187.26,
PD93-01,726,"1993-01-29 08:57:00",400,120,-65.752,-68.5925,,,100,7.16,319.64,
PD93-01,726,"1993-01-29 08:57:00",400,120,-65.752,-68.5925,,,22,8.122,362.59,
PD93-01,726,"1993-01-29 08:57:00",400,120,-65.752,-68.5925,,,,8.114,362.21,Surface
PD93-01,735,"1993-01-29 13:27:00",400,140,-65.62267,-68.90067,,,350,4.176,186.42,
PD93-01,735,"1993-01-29 13:27:00",400,140,-65.62267,-68.90067,,,110,6.978,311.51,
PD93-01,735,"1993-01-29 13:27:00",400,140,-65.62267,-68.90067,,,25,8.131,362.97,
PD93-01,735,"1993-01-29 13:27:00",400,140,-65.62267,-68.90067,,,,8.141,363.46,Surface
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,300,4.198,187.39,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,100,7.012,313.05,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,70,7.918,353.5,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,60,7.942,354.55,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,50,7.971,355.87,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,40,7.991,356.75,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,20,7.837,349.86,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,10,7.822,349.21,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,10,7.826,349.37,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,10,7.823,349.26,
PD93-01,737,"1993-01-29 15:35:00",400,160,-65.495,-69.20117,,,0,7.83,349.57,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,80,7.732,345.16,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,60,7.932,354.09,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,50,7.965,355.56,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,40,7.959,355.29,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,30,7.934,354.18,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,20,7.906,352.95,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,10,7.869,351.28,
PD93-01,743,"1993-01-29 18:38:00",400,160,-65.49483,-69.19567,,,0,7.822,349.21,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,200,4.783,213.52,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,80,7.765,346.67,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,60,7.927,353.89,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,50,7.957,355.22,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,40,7.987,356.58,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,30,7.968,355.73,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,20,7.838,349.9,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,10,7.823,349.24,
PD93-01,748,"1993-01-29 20:11:00",400,160,-65.49317,-69.20133,,,0,7.812,348.76,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,80,7.77,346.9,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,60,7.933,354.14,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,50,7.963,355.49,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,40,7.974,356,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,30,7.905,352.88,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,20,7.812,348.74,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,10,7.803,348.35,
PD93-01,751,"1993-01-30 00:32:00",400,160,-65.49817,-69.2025,,,0,7.792,347.84,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,200,4.736,211.44,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,80,7.778,347.25,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,60,7.922,353.66,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,50,7.954,355.08,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,40,7.983,356.38,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,30,7.825,349.32,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,20,7.806,348.48,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,10,7.793,347.92,
PD93-01,757,"1993-01-30 03:29:00",400,160,-65.4955,-69.20133,,,0,7.79,347.79,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,80,7.859,350.86,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,60,7.919,353.51,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,50,7.985,356.47,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,40,7.987,356.55,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,30,7.876,351.6,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,20,7.825,349.33,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,10,7.826,349.37,
PD93-01,760,"1993-01-30 06:32:00",400,160,-65.49583,-69.2025,,,0,7.826,,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,80,7.812,348.75,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,60,7.952,355.01,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,50,7.976,356.09,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,40,7.966,355.62,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,30,7.897,352.57,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,20,7.834,349.74,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,10,7.821,349.13,
PD93-01,763,"1993-01-30 09:29:00",400,160,-65.497,-69.20167,,,0,7.804,348.39,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,80,7.675,342.62,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,60,7.915,353.33,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,50,7.94,354.48,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,50,7.932,354.13,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,50,7.954,355.1,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,40,7.957,355.24,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,30,7.977,356.13,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,20,7.843,350.14,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,10,7.805,348.46,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,10,7.796,348.03,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,10,7.797,348.06,
PD93-01,767,"1993-01-30 12:26:00",400,160,-65.49467,-69.2005,,,0,7.78,347.3,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,80,7.203,321.56,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,60,7.931,354.07,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,50,7.96,355.37,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,40,7.952,355,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,30,7.83,349.56,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,20,7.796,348.04,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,10,7.783,347.44,
PD93-01,770,"1993-01-30 15:30:00",400,160,-65.49633,-69.20267,,,0,7.776,347.14,
PD93-01,772,"1993-01-30 17:34:00",400,180,-65.36733,-69.50183,,,500,4.203,187.63,
PD93-01,772,"1993-01-30 17:34:00",400,180,-65.36733,-69.50183,,,110,6.915,308.68,
PD93-01,772,"1993-01-30 17:34:00",400,180,-65.36733,-69.50183,,,50,7.919,353.54,
PD93-01,772,"1993-01-30 17:34:00",400,180,-65.36733,-69.50183,,,0,7.863,351.04,
PD93-01,780,"1993-01-30 23:05:00",400,200,-65.24017,-69.79717,,,350,4.098,182.93,
PD93-01,780,"1993-01-30 23:05:00",400,200,-65.24017,-69.79717,,,80,6.893,307.72,
PD93-01,780,"1993-01-30 23:05:00",400,200,-65.24017,-69.79717,,,60,7.67,342.42,
PD93-01,780,"1993-01-30 23:05:00",400,200,-65.24017,-69.79717,,,0,7.778,347.23,
PD93-01,795,"1993-01-31 08:56:00",300,200,-65.85033,-71.38183,,,500,4.231,188.9,
PD93-01,795,"1993-01-31 08:56:00",300,200,-65.85033,-71.38183,,,100,7.395,330.14,
PD93-01,795,"1993-01-31 08:56:00",300,200,-65.85033,-71.38183,,,50,7.946,354.72,
PD93-01,795,"1993-01-31 08:56:00",300,200,-65.85033,-71.38183,,,30,7.877,351.67,
PD93-01,795,"1993-01-31 08:56:00",300,200,-65.85033,-71.38183,,,1.7,7.864,351.07,
PD93-01,806,"1993-01-31 14:24:00",300,180,-65.98033,-71.08333,,,500,4.259,190.14,
PD93-01,806,"1993-01-31 14:24:00",300,180,-65.98033,-71.08333,,,110,6.983,311.74,
PD93-01,806,"1993-01-31 14:24:00",300,180,-65.98033,-71.08333,,,50,7.905,352.91,
PD93-01,806,"1993-01-31 14:24:00",300,180,-65.98033,-71.08333,,,30,7.864,351.07,
PD93-01,806,"1993-01-31 14:24:00",300,180,-65.98033,-71.08333,,,0,7.797,348.09,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,475,4.258,190.09,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,95,6.96,310.72,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,50,7.932,354.1,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,30,7.922,353.67,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,30,7.911,353.16,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,30,7.902,352.78,
PD93-01,808,"1993-01-31 16:33:00",300,160,-66.11367,-70.78333,,,0,7.869,351.31,
PD93-01,818,"1993-01-31 21:45:00",300,140,-66.24433,-70.48217,,,490,4.205,187.73,
PD93-01,818,"1993-01-31 21:45:00",300,140,-66.24433,-70.48217,,,80,7.718,344.55,
PD93-01,818,"1993-01-31 21:45:00",300,140,-66.24433,-70.48217,,,40,7.992,356.77,
PD93-01,818,"1993-01-31 21:45:00",300,140,-66.24433,-70.48217,,,0,7.885,352.03,
PD93-01,833,"1993-02-01 07:58:00",300,120,-66.37517,-70.17417,,,450,4.296,191.77,
PD93-01,833,"1993-02-01 07:58:00",300,120,-66.37517,-70.17417,,,100,6.711,299.58,
PD93-01,833,"1993-02-01 07:58:00",300,120,-66.37517,-70.17417,,,27,8.202,366.18,
PD93-01,833,"1993-02-01 07:58:00",300,120,-66.37517,-70.17417,,,0,8.072,360.35,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,460,4.439,198.19,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,425,4.269,190.57,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,200,4.738,211.51,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,87,7.178,320.46,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,50,8.017,357.89,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,30,8.1,361.63,
PD93-01,841,"1993-02-01 13:13:00",300,100,-66.505,-69.86783,,,0,7.936,354.27,
PD93-01,843,"1993-02-01 15:16:00",300,080,-66.6345,-69.55567,,,390,4.264,190.35,
PD93-01,843,"1993-02-01 15:16:00",300,080,-66.6345,-69.55567,,,100,6.938,309.74,
PD93-01,843,"1993-02-01 15:16:00",300,080,-66.6345,-69.55567,,,50,8.067,360.15,
PD93-01,843,"1993-02-01 15:16:00",300,080,-66.6345,-69.55567,,,25,8.208,366.43,
PD93-01,843,"1993-02-01 15:16:00",300,080,-66.6345,-69.55567,,,0,8.056,359.64,
PD93-01,851,"1993-02-01 20:07:00",300,060,-66.76383,-69.24283,,,200,4.539,202.63,
PD93-01,851,"1993-02-01 20:07:00",300,060,-66.76383,-69.24283,,,95,6.966,311,
PD93-01,851,"1993-02-01 20:07:00",300,060,-66.76383,-69.24283,,,48,8.121,362.56,
PD93-01,851,"1993-02-01 20:07:00",300,060,-66.76383,-69.24283,,,0,8.086,360.97,
PD93-01,859,"1993-02-02 00:15:00",300,040,-66.89,-68.92417,,,500,4.213,188.1,
PD93-01,859,"1993-02-02 00:15:00",300,040,-66.89,-68.92417,,,113,6.998,312.39,
PD93-01,859,"1993-02-02 00:15:00",300,040,-66.89,-68.92417,,,70,8.039,358.87,
PD93-01,859,"1993-02-02 00:15:00",300,040,-66.89,-68.92417,,,0,8.043,359.07,
PD93-01,869,"1993-02-02 16:04:00",200-285,200-010,-66.4435,-73.03483,,,5.96,,4.173,
PD93-01,869,"1993-02-02 16:04:00",200-285,200-010,-66.4435,-73.03483,,,100,7.074,315.82,
PD93-01,869,"1993-02-02 16:04:00",200-285,200-010,-66.4435,-73.03483,,,40,7.988,356.59,
PD93-01,869,"1993-02-02 16:04:00",200-285,200-010,-66.4435,-73.03483,,,20,7.946,354.73,
PD93-01,869,"1993-02-02 16:04:00",200-285,200-010,-66.4435,-73.03483,,,0,7.855,350.67,
PD93-01,879,"1993-02-02 22:28:00",200-289,160-010,-66.715,-72.44667,,,5.987,,4.191,
PD93-01,879,"1993-02-02 22:28:00",200-289,160-010,-66.715,-72.44667,,,78.5,7.194,321.18,
PD93-01,879,"1993-02-02 22:28:00",200-289,160-010,-66.715,-72.44667,,,53.5,8.038,358.86,
PD93-01,879,"1993-02-02 22:28:00",200-289,160-010,-66.715,-72.44667,,,0,7.878,351.69,
PD93-01,886,"1993-02-03 01:53:00",200-293,120-010,-66.98167,-71.8395,,,5.837,,4.086,
PD93-01,886,"1993-02-03 01:53:00",200-293,120-010,-66.98167,-71.8395,,,101,7.01,312.94,
PD93-01,886,"1993-02-03 01:53:00",200-293,120-010,-66.98167,-71.8395,,,35,8.111,362.12,
PD93-01,886,"1993-02-03 01:53:00",200-293,120-010,-66.98167,-71.8395,,,0,8.131,362.98,
PD93-01,892,"1993-02-03 05:21:00",200-297,080-010,-67.24833,-71.22167,,,5.772,,4.04,
PD93-01,892,"1993-02-03 05:21:00",200-297,080-010,-67.24833,-71.22167,,,115,6.974,311.36,
PD93-01,892,"1993-02-03 05:21:00",200-297,080-010,-67.24833,-71.22167,,,29,8.321,371.47,
PD93-01,892,"1993-02-03 05:21:00",200-297,080-010,-67.24833,-71.22167,,,0,8.101,361.64,
PD93-01,898,"1993-02-03 08:46:00",200-301,040-010,-67.51233,-70.5905,,,6.096,,4.268,
PD93-01,898,"1993-02-03 08:46:00",200-301,040-010,-67.51233,-70.5905,,,120,7.11,317.4,
PD93-01,898,"1993-02-03 08:46:00",200-301,040-010,-67.51233,-70.5905,,,45,7.997,356.99,
PD93-01,898,"1993-02-03 08:46:00",200-301,040-010,-67.51233,-70.5905,,,20,8.194,365.79,
PD93-01,898,"1993-02-03 08:46:00",200-301,040-010,-67.51233,-70.5905,,,10,8.345,372.54,
PD93-01,898,"1993-02-03 08:46:00",200-301,040-010,-67.51233,-70.5905,,,0,8.188,365.53,
PD93-01,904,"1993-02-03 13:30:00",200-305,000-010,-67.77333,-69.93917,,,6.036,,4.225,
PD93-01,904,"1993-02-03 13:30:00",200-305,000-010,-67.77333,-69.93917,,,115,6.824,304.64,
PD93-01,904,"1993-02-03 13:30:00",200-305,000-010,-67.77333,-69.93917,,,40,8.069,360.21,
PD93-01,904,"1993-02-03 13:30:00",200-305,000-010,-67.77333,-69.93917,,,15,8.227,367.27,
PD93-01,904,"1993-02-03 13:30:00",200-305,000-010,-67.77333,-69.93917,,,10,8.266,369.02,
PD93-01,904,"1993-02-03 13:30:00",200-305,000-010,-67.77333,-69.93917,,,0,8.263,368.88,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Crystal,,50,7.553,337.19,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,40,7.793,347.88,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,40,7.79,347.78,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,40,7.791,347.82,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,40,7.782,347.4,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,99,8.192,365.71,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,20,9.33,416.54,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,20,9.342,417.03,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,20,9.335,416.74,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,20,9.359,417.81,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,15,9.449,421.81,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,10,9.739,434.8,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,10,9.736,434.66,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,10,9.767,436.02,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,10,9.75,435.27,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,5,9.795,437.26,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,0,9.789,437,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,0,9.793,437.21,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,0,9.769,436.13,
PD93-01,909,"1993-02-04 17:26:00",,,-66.72083,-67.57783,Sound,,0,9.759,435.66,
NBP93-02,3,"1993-03-28 19:04:00",900,040,-61.953,-62.92,,,350,5.33,238,
NBP93-02,3,"1993-03-28 19:04:00",900,040,-61.953,-62.92,,,1,7.571,338,
NBP93-02,5,"1993-03-28 21:28:00",900,020,-61.955,-62.895,,,200,7.139,318.7,
NBP93-02,5,"1993-03-28 21:28:00",900,020,-61.955,-62.895,,,1,7.415,331,
NBP93-02,7,"1993-03-28 22:36:00",900,000,-62.0845,-62.62767,,,200,6.595,294.4,
NBP93-02,7,"1993-03-28 22:36:00",900,000,-62.0845,-62.62767,,,1,7.69,343.3,
NBP93-02,8,"1993-03-28 23:10:00",800,000,-62.13833,-62.47983,,,155,6.979,311.6,
NBP93-02,8,"1993-03-28 23:10:00",800,000,-62.13833,-62.47983,,,1,7.457,332.9,
NBP93-02,10,"1993-03-28 23:57:00",800,020,-62.18267,-62.33133,,,200,6.975,311.4,
NBP93-02,10,"1993-03-28 23:57:00",800,020,-62.18267,-62.33133,,,1,7.576,338.2,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,500,6.123,273.4,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,1,7.449,332.5,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,1002,6.486,289.5,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,800,6.345,283.2,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,602,5.823,260,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,602,5.821,259.9,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,602,5.82,259.8,
NBP93-02,12,"1993-03-29 11:48:00",800,040,-62.773,-60.74483,,,1,7.132,318.4,
NBP93-02,14,"1993-03-29 19:16:00",800,060,-62.80033,-60.66217,,,65,6.961,310.8,"event 80"
NBP93-02,14,"1993-03-29 19:16:00",800,060,-62.80033,-60.66217,,,1,7.345,327.9,
