"studyName","Event","Cast Number","Bottle","Depth (m)","Datetime GMT","Latitude (º)","Longitude (º)","Nominal Station","Grid Line","Grid Station","Irradiance (%)","Chlorophyll (mg/m³)","Phaeopigment (mg/m³)","Filter Code","Platform","Sampling Device","Notes"
LMG98-01,385,,8,14.74,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,25,1.3023,0.02014,1,0,0,
LMG98-01,385,,7,24.324,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,10,1.24208,0.09824,1,0,0,
LMG98-01,385,,6,30.31,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,5,1.06894,0.04799,1,0,0,
LMG98-01,385,,5,52.597,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,1,0.503608,0.19425,1,0,0,
LMG98-01,385,,4,105.748,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,,0.0737721,0.03971,1,0,0,
LMG98-01,385,,3,153.498,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,,0.0210025,0.02698,1,0,0,
LMG98-01,385,,2,288.695,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,,0.0042908,0.01599,1,0,0,
LMG98-01,385,,1,489.726,"1998-02-11 11:47:00",-66.56747,-67.1645,,380,10,,0.0045919,0.01685,1,0,0,
LMG98-01,387,,,0.5,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,,1.65009,-0.0882,1,0,0,
LMG98-01,387,,12,1.822,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,100,0.847626,-0.0399,1,0,0,
LMG98-01,387,,10,6.194,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,50,0.865693,-0.0704,1,0,0,
LMG98-01,387,,9,14.136,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,25,0.842357,0.00741,1,0,0,
LMG98-01,387,,8,25.097,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,10,1.25714,0.22615,1,0,0,
LMG98-01,387,,7,32.096,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,5,1.50555,0.02241,1,0,0,
LMG98-01,387,,6,49.113,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,1,0.447902,0.16418,1,0,0,
LMG98-01,387,,5,74.287,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,,0.152814,0.10006,1,0,0,
LMG98-01,387,,4,124.752,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,,0.0206261,0.05944,1,0,0,
LMG98-01,387,,3,199.853,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,,0.0115928,0.06489,1,0,0,
LMG98-01,387,,2,351.09,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,,0.0079042,0.0475,1,0,0,
LMG98-01,387,,1,507.06,"1998-02-11 15:03:00",-66.2809,-66.63343,,420,15,,0.0050436,0.04312,1,0,0,
LMG98-01,398,,,0.5,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.487799,-0.0124,1,0,0,
LMG98-01,398,,12,1.968,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,100,0.541246,-0.0132,1,0,0,
LMG98-01,398,,11,2.013,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.529202,0.00424,1,0,0,
LMG98-01,398,,10,8.074,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,50,1.0313,-0.0216,1,0,0,
LMG98-01,398,,9,16.136,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,25,1.46791,0.03324,1,0,0,
LMG98-01,398,,8,26.12,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,10,0.84311,0.10405,1,0,0,
LMG98-01,398,,7,33.299,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,5,0.709116,0.12009,1,0,0,
LMG98-01,398,,6,59.394,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,1,0.304875,0.12939,1,0,0,
LMG98-01,398,,5,75.536,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.112916,0.06847,1,0,0,
LMG98-01,398,,4,102.345,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.0466721,0.04268,1,0,0,
LMG98-01,398,,3,148.399,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.0164105,0.04238,1,0,0,
LMG98-01,398,,2,221.135,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.0112916,0.05215,1,0,0,
LMG98-01,398,,1,315.797,"1998-02-11 22:31:00",-65.83813,-65.18585,,500,0,,0.0101625,0.07785,1,0,0,
LMG98-01,408,,,0.5,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.370366,-0.0031,1,0,0,
LMG98-01,408,,12,3.758,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,100,0.563077,-0.0073,1,0,0,
LMG98-01,408,,11,4.356,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.572863,0.00705,1,0,0,
LMG98-01,408,,10,4.726,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.57211,-0.0092,1,0,0,
LMG98-01,408,,9,13.696,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,50,1.31736,0.00509,1,0,0,
LMG98-01,408,,8,20.623,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,25,1.87441,0.08245,1,0,0,
LMG98-01,408,,7,28.587,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,10,1.66364,0.12346,1,0,0,
LMG98-01,408,,6,36.724,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,5,0.432846,0.17923,1,0,0,
LMG98-01,408,,5,66.073,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,1,0.228091,0.10431,1,0,0,
LMG98-01,408,,4,99.41,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.0654916,0.04352,1,0,0,
LMG98-01,408,,3,151.965,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.0166364,0.01821,1,0,0,
LMG98-01,408,,2,200.655,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.0084311,0.01721,1,0,0,
LMG98-01,408,,1,257.749,"1998-02-12 10:31:00",-65.4789,-64.5397,,500,5,,0.0110658,0.01726,1,0,0,
LMG98-01,412,,,0.5,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,1.30983,-0.0589,1,0,0,
LMG98-01,412,,12,1.645,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,100,1.14422,-0.0273,1,0,0,
LMG98-01,412,,11,1.665,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,1.18186,-0.0292,1,0,0,
LMG98-01,412,,10,9.129,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,50,1.68622,0.02045,1,0,0,
LMG98-01,412,,9,15.129,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,25,1.40016,0.10099,1,0,0,
LMG98-01,412,,8,22.104,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,10,0.43661,0.15313,1,0,0,
LMG98-01,412,,7,30.29,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,5,0.365849,0.13811,1,0,0,
LMG98-01,412,,6,56.343,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,1,0.18443,0.08631,1,0,0,
LMG98-01,412,,5,74.307,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,0.114422,0.05893,1,0,0,
LMG98-01,412,,4,99.596,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,0.0677499,0.03858,1,0,0,
LMG98-01,412,,3,149.609,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,0.0362838,0.03234,1,0,0,
LMG98-01,412,,2,225.252,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,0.0262719,0.03369,1,0,0,
LMG98-01,412,,1,356.638,"1998-02-12 15:03:00",-65.11542,-64.05418,,595,15,,0.023863,0.03556,1,0,0,
LMG98-01,425,,,0.5,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.499091,-0.0014,1,0,0,
LMG98-01,425,,11,2.876,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.511888,0.03317,1,0,0,
LMG98-01,425,,10,3.267,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,100,0.526944,0.03599,1,0,0,
LMG98-01,425,,12,3.423,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.486294,-0.0002,1,0,0,
LMG98-01,425,,9,13.491,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,50,1.27219,-0.0302,1,0,0,
LMG98-01,425,,8,20.051,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,25,1.91958,0.08196,1,0,0,
LMG98-01,425,,7,27.434,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,10,2.02497,0.31612,1,0,0,
LMG98-01,425,,6,36.825,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,5,0.46898,0.16276,1,0,0,
LMG98-01,425,,5,65.079,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,1,0.276269,0.13655,1,0,0,
LMG98-01,425,,4,101.034,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.103883,0.07215,1,0,0,
LMG98-01,425,,3,229.409,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.0076783,0.02565,1,0,0,
LMG98-01,425,,2,351.255,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.0039897,0.02112,1,0,0,
LMG98-01,425,,1,509.689,"1998-02-13 10:35:00",-64.93253,-64.39693,,600,40,,0.003538,0.01076,1,0,0,
LMG98-01,427,,,0,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.898062,-0.0251,1,0,0,
LMG98-01,427,,12,2.471,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,100,0.826549,0.04198,1,0,0,
LMG98-01,427,,11,2.204,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.797943,0.11347,1,0,0,
LMG98-01,427,,10,7.686,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,50,0.873973,0.01868,1,0,0,
LMG98-01,427,,9,14.818,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,25,0.842357,0.02528,1,0,0,
LMG98-01,427,,8,24.559,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,10,0.515652,0.12323,1,0,0,
LMG98-01,427,,7,39.788,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,5,0.270999,0.14093,1,0,0,
LMG98-01,427,,6,67.238,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,1,0.124961,0.09574,1,0,0,
LMG98-01,427,,5,78.837,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.0993665,0.08381,1,0,0,
LMG98-01,427,,4,89.082,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.077536,0.06096,1,0,0,
LMG98-01,427,,3,109.295,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.0416285,0.0421,1,0,0,
LMG98-01,427,,2,129.151,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.0248416,0.05022,1,0,0,
LMG98-01,427,,1,154.043,"1998-02-13 12:52:00",-64.81695,-64.0479,E,,,,0.0233361,0.041,1,0,0,
LMG98-01,430,,,0,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.710621,0.00064,1,0,0,
LMG98-01,430,,12,2.504,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,100,0.605985,0.04184,1,0,0,
LMG98-01,430,,11,2.355,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.617277,0.06182,1,0,0,
LMG98-01,430,,10,8.68,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,50,0.616524,0.05453,1,0,0,
LMG98-01,430,,9,8.28,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.70761,-0.0106,1,0,0,
LMG98-01,430,,8,17.492,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,25,0.538988,0.13475,1,0,0,
LMG98-01,430,,7,17.566,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.515652,0.17685,1,0,0,
LMG98-01,430,,6,28.83,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,10,0.369613,0.19243,1,0,0,
LMG98-01,430,,5,28.653,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.383163,0.20747,1,0,0,
LMG98-01,430,,4,38.646,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,5,0.286808,0.19124,1,0,0,
LMG98-01,430,,3,38.668,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.267236,0.18758,1,0,0,
LMG98-01,430,,2,59.666,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,1,0.118939,0.11338,1,0,0,
LMG98-01,430,,1,59.762,"1998-02-13 15:01:00",-64.78845,-64.0813,B,,,,0.133994,0.11173,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 00:00:00",-58.153617,-64.980317,,,,,0.628215,0.0327832,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 03:00:00",-54.6496,-64.9515,,,,,0.483242,4.93217,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 04:00:00",-54.85345,-64.968717,,,,,3.67264,5.74459,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 05:00:00",-55.05745,-64.96375,,,,,14.6584,1.2295,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 06:00:00",-55.212233,-64.9694,,,,,1.26287,0.162653,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 07:00:00",-55.373883,-64.9684,,,,,2.01351,0.256183,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 08:00:00",-55.5387,-64.952683,,,,,1.30475,0.148645,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 09:00:00",-55.698317,-64.956233,,,,,1.28542,0.251595,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 10:00:00",-55.853783,-64.968817,,,,,1.55765,0.180456,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 11:00:00",-56.014967,-64.96915,,,,,1.70746,0.263593,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 12:00:00",-56.177467,-64.97355,,,,,1.30475,1.18394,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 13:00:00",-56.3435,-64.969717,,,,,1.20811,0.205475,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 14:00:00",-56.503817,-64.974217,,,,,2.54508,0.262175,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 15:00:00",-56.666533,-64.973017,,,,,1.74773,0.0740005,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 17:00:00",-56.993083,-64.972067,,,,,0.829566,0.102203,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 18:00:00",-57.16175,-64.9718,,,,,1.04541,0.23079,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 19:00:00",-57.336717,-64.97415,,,,,1.06635,0.243696,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 20:00:00",-57.50375,-64.971383,,,,,1.192,0.261402,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 21:00:00",-57.6649,-64.976667,,,,,1.3257,0.300918,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 22:00:00",-57.828317,-64.971783,,,,,1.34019,0.208774,1,0,0,
LMG99-01,-999,,,0,"1999-01-04 23:00:00",-57.9898,-64.9742,,,,,1.10018,0.0486013,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 01:00:00",-58.244733,-64.976017,,,,,0.668485,0.0223773,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 02:00:00",-58.261233,-64.961117,,,,,0.676539,0.0143233,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 03:00:00",-58.42375,-64.973917,,,,,0.426864,0.0250835,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 04:00:00",-58.589517,-64.980767,,,,,0.444583,-0.0065721,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 05:00:00",-58.7596,-64.981117,,,,,0.528345,0.00324095,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 06:00:00",-58.904983,-64.9775,,,,,0.536399,0.0310242,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 07:00:00",-59.0845,-64.981833,,,,,0.736139,-0.0293489,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 08:00:00",-59.244883,-64.980883,,,,,0.636269,0.030702,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 09:00:00",-59.404683,-64.978467,,,,,0.874669,-0.0105927,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 10:00:00",-59.565683,-64.98175,,,,,0.531567,0.0298837,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 11:00:00",-59.733267,-64.98545,,,,,0.434918,0.00508371,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 12:00:00",-59.904167,-64.978983,,,,,0.376929,0.0471451,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 13:00:00",-60.068017,-64.980517,,,,,0.333437,0.00303476,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 14:00:00",-60.22835,-64.967733,,,,,0.249675,-0.0107602,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 15:00:00",-60.380867,-64.999517,,,,,0.130475,-0.0130089,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 15:00:00",-60.380867,-64.999517,,,,,16.1479,-36.0375,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 16:00:00",-60.563217,-64.991167,,,,,0.0749026,-0.0137801,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 17:00:00",-60.731467,-64.985583,,,,,0.0621772,-0.0145933,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 18:00:00",-60.901067,-64.985183,,,,,0.0708756,-0.0165224,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 19:00:00",-61.077567,-64.98695,,,,,0.0621772,-0.0239508,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 20:00:00",-61.2496,-64.985883,,,,,0.0682983,-0.0171306,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 21:00:00",-61.426967,-64.988583,,,,,0.0858561,-0.0179644,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 22:00:00",-61.600783,-64.986783,,,,,0.10277,-0.0167601,1,0,0,
LMG99-01,-999,,,0,"1999-01-05 23:00:00",-61.786883,-64.991433,,,,,0.117428,-0.0196718,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 00:00:00",-61.955367,-64.982217,,,,,0.100837,-0.0470807,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 01:00:00",-62.12645,-64.99475,,,,,0.0948766,-0.0447044,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 02:00:00",-62.296883,-64.992233,,,,,0.0882723,-0.0530323,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 03:00:00",-62.465617,-64.9924,,,,,0.10873,-0.0470098,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 04:00:00",-62.63705,-64.990967,,,,,0.120327,-0.0520375,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 04:00:00",-62.63705,-64.990967,,,,,16.0517,-35.9414,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 05:00:00",-62.80615,-64.992367,,,,,0.231795,-0.0364822,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 06:00:00",-62.977,-64.660267,,,,,0.15496,-0.0398823,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 07:00:00",-63.148817,-64.9936,,,,,0.285113,-0.0203155,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 08:00:00",-63.321417,-64.9925,,,,,0.241621,-0.0305796,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 09:00:00",-63.493217,-64.989167,,,,,0.428475,-0.040238,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 10:00:00",-63.663233,-64.9952,,,,,0.750637,0.00194586,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 11:00:00",-63.833317,-65.000867,,,,,1.07924,0.0157859,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 12:00:00",-64.0058,-64.996967,,,,,0.968096,0.00548319,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 13:00:00",-64.17725,-65.0037,,,,,1.34664,0.0350898,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 14:00:00",-64.34975,-64.999,,,,,1.73967,-0.0473578,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 15:00:00",-64.526833,-64.996683,,,,,2.31956,-0.0100514,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 16:00:00",-64.597483,-65.0011,,,,,1.88465,-0.0131442,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 17:00:00",-64.705867,-64.927917,,,,,2.27124,0.993933,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 18:00:00",-64.842317,-64.671833,,,,,2.65783,-0.0496773,1,0,0,
LMG99-01,-999,,,0,"1999-01-06 19:00:00",-64.889117,-64.3198,,,,,2.12627,-0.0755791,1,0,0,
LMG99-01,-999,,,0,"1999-01-09 14:25:00",-65.78325,-65.045983,,510,0,,2.89945,-0.132022,1,0,0,
LMG99-01,-999,,,0,"1999-01-09 18:45:00",-65.75345,-64.009067,,510,0,,9.61652,0.0993546,1,0,0,
LMG99-01,2,,12,3.676,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.592777,0.0284018,1,0,0,
LMG99-01,2,,11,5.825,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.621772,0.0312626,1,0,0,
LMG99-01,2,,10,10.962,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.623383,0.0356246,1,0,0,
LMG99-01,2,,9,19.733,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.700702,0.0419261,1,0,0,
LMG99-01,2,,8,50.478,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.784464,0.0477572,1,0,0,
LMG99-01,2,,7,75.111,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.676539,0.137763,1,0,0,
LMG99-01,2,,6,101.071,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.291556,0.1584,1,0,0,
LMG99-01,2,,5,202.175,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.0372097,0.0302838,1,0,0,
LMG99-01,2,,4,301.797,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.0115978,0.00751539,1,0,0,
LMG99-01,2,,3,406.149,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.0125643,0.0019697,1,0,0,
LMG99-01,2,,2,607.8,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.0103092,-0.00473449,1,0,0,
LMG99-01,2,,1,758.208,"1999-01-05 01:47:00",-58.247817,-64.978167,DRAKE,,,,0.0198129,-0.00627442,1,0,0,
