,studyName,eventNum,cast,bottle,datetime,stationID,gridLine,gridStation,lat,lon,percentIrradiance,depth,PO4,SiO4,NO2,NO3,NH4,Nitrite,notes
211,LMG00-01,314.0,,10.0,2000-01-14 13:15:00,400.600,399.83,60.20,-66.12911,-67.65517,-999.0,159.3,2.37,97.64,0.01,34.75,0.02,-999.0,Matched bottle number based on closestt depth value from the log file. 
212,LMG00-01,314.0,,9.0,2000-01-14 13:15:00,400.600,399.83,60.20,-66.12911,-67.65517,-999.0,249.4,2.36,106.37,0.01,34.28,0.02,-999.0,Matched bottle number based on closestt depth value from the log file. 
213,LMG00-01,314.0,,8.0,2000-01-14 13:15:00,400.600,399.83,60.20,-66.12911,-67.65517,-999.0,354.4,2.33,107.04,0.02,33.85,0.06,-999.0,Matched bottle number based on closestt depth value from the log file. 
214,LMG00-01,325.0,,24.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,100.0,3.9,1.57,60.86,0.13,23.71,1.47,-999.0,
215,LMG00-01,325.0,,21.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,60.0,12.7,1.54,59.27,0.12,23.89,1.38,-999.0,
216,LMG00-01,325.0,,20.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,30.0,17.8,1.53,58.75,0.11,24.07,1.19,-999.0,
217,LMG00-01,325.0,,18.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,10.0,30.9,1.55,59.47,0.11,24.14,1.55,-999.0,
218,LMG00-01,325.0,,15.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,5.0,44.1,1.63,61.86,0.1,25.07,1.26,-999.0,
219,LMG00-01,325.0,,14.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,1.0,70.0,1.97,72.17,0.14,31.21,0.18,-999.0,
220,LMG00-01,325.0,,12.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,-999.0,101.1,2.11,80.9,0.05,33.29,0.03,-999.0,Matched bottle number based on closestt depth value from the log file. 
221,LMG00-01,325.0,,11.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,-999.0,249.7,2.2,102.0,0.02,34.33,0.01,-999.0,Matched bottle number based on closestt depth value from the log file. 
222,LMG00-01,325.0,,10.0,2000-01-14 15:34:00,400.800,399.90,80.05,-66.00364,-67.97065,-999.0,324.9,2.19,106.08,0.02,33.83,0.02,-999.0,Matched bottle number based on closestt depth value from the log file. 
223,LMG00-01,336.0,,23.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,100.0,5.0,1.55,69.19,0.11,23.17,1.27,-999.0,
224,LMG00-01,336.0,,22.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,60.0,6.4,1.54,68.97,0.11,23.11,1.27,-999.0,
225,LMG00-01,336.0,,21.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,30.0,10.0,1.53,69.06,0.11,23.09,1.38,-999.0,
226,LMG00-01,336.0,,19.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,10.0,24.9,1.53,66.88,0.1,23.21,1.68,-999.0,
227,LMG00-01,336.0,,16.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,5.0,33.8,1.53,59.69,0.1,23.57,1.87,-999.0,
228,LMG00-01,336.0,,15.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,1.0,54.8,1.61,63.13,0.1,24.53,1.74,-999.0,Matched bottle number based on closestt depth value from the log file. 
229,LMG00-01,336.0,,13.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,-999.0,72.3,1.43,71.22,0.12,28.13,0.68,-999.0,Matched bottle number based on closestt depth value from the log file. 
230,LMG00-01,336.0,,12.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,-999.0,90.3,2.01,77.02,0.15,31.53,0.11,-999.0,Matched bottle number based on closestt depth value from the log file. 
231,LMG00-01,336.0,,10.0,2000-01-14 19:04:00,400.100,400.79,100.72,-65.87755,-68.28302,-999.0,343.0,2.18,96.48,0.02,32.2,0.07,-999.0,Matched bottle number based on closestt depth value from the log file. 
232,LMG00-01,352.0,,24.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,100.0,3.1,1.55,72.37,0.12,22.73,1.46,-999.0,
233,LMG00-01,352.0,,21.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,60.0,7.1,1.55,70.43,0.12,22.77,1.44,-999.0,
234,LMG00-01,352.0,,20.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,30.0,14.7,1.55,69.64,0.12,23.01,1.43,-999.0,
235,LMG00-01,352.0,,17.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,10.0,29.7,1.59,69.99,0.11,23.72,1.38,-999.0,
236,LMG00-01,352.0,,15.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,5.0,38.7,1.81,77.97,0.12,27.2,0.67,-999.0,Matched bottle number based on closestt depth value from the log file. 
237,LMG00-01,352.0,,14.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,1.0,58.2,1.98,80.1,0.17,30.71,0.27,-999.0,Matched bottle number based on closestt depth value from the log file. 
238,LMG00-01,352.0,,12.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,-999.0,80.7,2.09,81.72,0.1,32.89,0.2,-999.0,Matched bottle number based on closestt depth value from the log file. 
239,LMG00-01,352.0,,11.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,-999.0,150.7,2.23,95.25,0.03,34.86,0.2,-999.0,Matched bottle number based on closestt depth value from the log file. 
240,LMG00-01,352.0,,10.0,2000-01-15 09:15:00,400.120,399.10,119.98,-65.75085,-68.59233,-999.0,338.6,2.21,105.2,0.03,34.38,0.2,-999.0,Matched bottle number based on closestt depth value from the log file. 
241,LMG00-01,364.0,,24.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,100.0,2.6,1.52,63.52,0.11,23.02,1.16,-999.0,
242,LMG00-01,364.0,,22.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,60.0,8.7,1.51,63.07,0.11,22.78,1.16,-999.0,
243,LMG00-01,364.0,,19.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,30.0,14.7,1.51,62.62,0.11,22.74,1.18,-999.0,
244,LMG00-01,364.0,,18.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,10.0,28.6,1.52,62.65,0.1,22.84,1.25,-999.0,
245,LMG00-01,364.0,,15.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,5.0,37.0,1.55,63.32,0.1,23.22,1.16,-999.0,Matched bottle number based on closestt depth value from the log file. 
246,LMG00-01,364.0,,14.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,1.0,56.3,1.66,66.37,0.1,25.46,0.54,-999.0,Matched bottle number based on closestt depth value from the log file. 
247,LMG00-01,364.0,,12.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,-999.0,83.7,2.04,77.06,0.14,31.73,0.25,-999.0,Matched bottle number based on closestt depth value from the log file. 
248,LMG00-01,364.0,,11.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,-999.0,124.1,2.19,93.23,0.04,33.88,0.23,-999.0,Matched bottle number based on closestt depth value from the log file. 
249,LMG00-01,364.0,,10.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,-999.0,180.3,2.24,98.83,0.02,34.87,0.22,-999.0,Matched bottle number based on closestt depth value from the log file. 
250,LMG00-01,364.0,,8.0,2000-01-15 12:52:00,400.140,400.05,139.88,-65.62354,-68.89860999999999,-999.0,351.4,2.25,98.15,0.03,34.82,0.2,-999.0,Matched bottle number based on closestt depth value from the log file. 
251,LMG00-01,372.0,,24.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,100.0,2.4,1.58,65.37,0.12,23.24,0.88,-999.0,
252,LMG00-01,372.0,,22.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,60.0,7.0,1.56,64.92,0.12,23.01,0.87,-999.0,
253,LMG00-01,372.0,,19.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,30.0,13.1,1.54,64.31,0.13,23.0,0.99,-999.0,
254,LMG00-01,372.0,,18.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,15.0,24.7,1.54,63.86,0.12,23.1,0.97,-999.0,
255,LMG00-01,372.0,,15.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,5.0,32.2,1.56,63.73,0.12,23.15,1.21,-999.0,
256,LMG00-01,372.0,,13.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,1.0,49.8,1.59,65.31,0.12,23.76,1.09,-999.0,
257,LMG00-01,372.0,,12.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,-999.0,75.9,2.04,79.56,0.26,31.02,0.25,-999.0,Matched bottle number based on closestt depth value from the log file. 
258,LMG00-01,372.0,,11.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,-999.0,149.7,2.22,97.83,0.04,34.89,0.17,-999.0,Matched bottle number based on closestt depth value from the log file. 
259,LMG00-01,372.0,,10.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,-999.0,198.8,2.21,97.79,0.02,34.78,0.16,-999.0,Matched bottle number based on closestt depth value from the log file. 
260,LMG00-01,372.0,,9.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,-999.0,249.5,2.19,101.22,0.02,34.25,0.14,-999.0,Matched bottle number based on closestt depth value from the log file. 
261,LMG00-01,372.0,,8.0,2000-01-15 14:42:00,400.160,400.09,160.17,-65.49565,-69.2019,-999.0,352.5,2.18,108.44,0.03,34.15,0.15,-999.0,Matched bottle number based on closestt depth value from the log file. 
262,LMG00-01,384.0,,24.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,100.0,4.4,1.59,62.98,0.13,23.75,0.97,-999.0,
263,LMG00-01,384.0,,21.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,60.0,8.3,1.59,61.53,0.13,23.8,0.96,-999.0,
264,LMG00-01,384.0,,20.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,30.0,14.8,1.58,61.01,0.13,23.9,1.05,-999.0,
265,LMG00-01,384.0,,18.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,10.0,30.5,1.6,60.8,0.12,24.09,1.15,-999.0,
266,LMG00-01,384.0,,15.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,5.0,41.2,1.62,60.59,0.12,24.47,1.03,-999.0,
267,LMG00-01,384.0,,14.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,1.0,62.5,1.65,60.69,0.12,25.09,1.03,-999.0,
268,LMG00-01,384.0,,12.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,99.8,2.08,82.13,0.2,32.18,0.19,-999.0,Matched bottle number based on closestt depth value from the log file. 
269,LMG00-01,384.0,,11.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,300.4,2.24,97.69,0.03,35.1,0.08,-999.0,Matched bottle number based on closestt depth value from the log file. 
270,LMG00-01,384.0,,10.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,399.6,2.22,101.64,0.03,34.56,0.09,-999.0,Matched bottle number based on closestt depth value from the log file. 
271,LMG00-01,384.0,,9.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,780.2,2.17,114.1,0.02,33.9,0.12,-999.0,Matched bottle number based on closestt depth value from the log file. 
272,LMG00-01,384.0,,8.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,999.6,2.18,121.77,0.02,34.17,0.11,-999.0,Matched bottle number based on closestt depth value from the log file. 
273,LMG00-01,384.0,,7.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,2001.1,2.21,137.15,0.02,34.62,0.12,-999.0,Matched bottle number based on closestt depth value from the log file. 
274,LMG00-01,384.0,,6.0,2000-01-15 18:04:00,400.180,400.20,179.99,-65.36718,-69.50222,-999.0,2589.4,2.22,142.49,0.02,34.72,0.03,-999.0,Matched bottle number based on closestt depth value from the log file. 
275,LMG00-01,396.0,,24.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,100.0,3.8,1.65,54.21,0.14,25.04,0.39,-999.0,
276,LMG00-01,396.0,,21.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,60.0,7.8,1.64,52.76,0.14,24.99,0.4,-999.0,
277,LMG00-01,396.0,,20.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,30.0,14.8,1.64,51.17,0.13,24.99,0.37,-999.0,
278,LMG00-01,396.0,,17.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,10.0,31.1,1.65,51.11,0.13,25.05,0.52,-999.0,
279,LMG00-01,396.0,,16.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,5.0,44.3,1.72,52.14,0.12,26.09,0.45,-999.0,Matched bottle number based on closestt depth value from the log file. 
280,LMG00-01,396.0,,13.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,1.0,68.2,2.0,71.06,0.14,31.36,0.14,-999.0,Matched bottle number based on closestt depth value from the log file. 
281,LMG00-01,396.0,,12.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,-999.0,89.8,2.1,79.18,0.07,33.34,0.04,-999.0,Matched bottle number based on closestt depth value from the log file. 
282,LMG00-01,396.0,,11.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,-999.0,250.5,2.22,89.62,0.03,35.55,0.03,-999.0,Matched bottle number based on closestt depth value from the log file. 
283,LMG00-01,396.0,,10.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,-999.0,350.6,2.18,91.25,0.01,33.9,0.02,-999.0,Matched bottle number based on closestt depth value from the log file. 
284,LMG00-01,396.0,,9.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,-999.0,749.1,2.13,103.68,0.01,33.95,0.01,-999.0,Matched bottle number based on closestt depth value from the log file. 
285,LMG00-01,396.0,,8.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,-999.0,1199.0,2.14,116.73,0.01,34.0,0.0,-999.0,Matched bottle number based on closestt depth value from the log file. 
286,LMG00-01,396.0,,7.0,2000-01-15 23:36:00,400.200,400.07,199.96,-65.23815,-69.79961,-999.0,2001.4,2.16,133.0,0.01,34.5,0.01,-999.0,Matched bottle number based on closestt depth value from the log file. 
